"","effect","years","perc_change","power","lower","upper"
"1",-0.1,5,-9.51625819640405,0,0,3.62166926451765
"2",-0.05,5,-4.8770575499286,0,0,3.62166926451765
"3",0,5,0,0,0,3.62166926451765
"4",0.05,5,5.12710963760241,1,0.0253146032977436,5.44593853920806
"5",0.1,5,10.5170918075648,0,0,3.62166926451765
"6",-0.1,6,-9.51625819640405,0,0,3.62166926451765
"7",-0.05,6,-4.8770575499286,1,0.0253146032977436,5.44593853920806
"8",0,6,0,0,0,3.62166926451765
"9",0.05,6,5.12710963760241,0,0,3.62166926451765
"10",0.1,6,10.5170918075648,0,0,3.62166926451765
"11",-0.1,7,-9.51625819640405,0,0,3.62166926451765
"12",-0.05,7,-4.8770575499286,1,0.0253146032977436,5.44593853920806
"13",0,7,0,0,0,3.62166926451765
"14",0.05,7,5.12710963760241,2,0.243133682394259,7.03839324710701
"15",0.1,7,10.5170918075648,2,0.243133682394259,7.03839324710701
"16",-0.1,8,-9.51625819640405,1,0.0253146032977436,5.44593853920806
"17",-0.05,8,-4.8770575499286,0,0,3.62166926451765
"18",0,8,0,0,0,3.62166926451765
"19",0.05,8,5.12710963760241,0,0,3.62166926451765
"20",0.1,8,10.5170918075648,1,0.0253146032977436,5.44593853920806
"21",-0.1,9,-9.51625819640405,0,0,3.62166926451765
"22",-0.05,9,-4.8770575499286,0,0,3.62166926451765
"23",0,9,0,0,0,3.62166926451765
"24",0.05,9,5.12710963760241,1,0.0253146032977436,5.44593853920806
"25",0.1,9,10.5170918075648,2,0.243133682394259,7.03839324710701
"26",-0.1,10,-9.51625819640405,1,0.0253146032977436,5.44593853920806
"27",-0.05,10,-4.8770575499286,0,0,3.62166926451765
"28",0,10,0,0,0,3.62166926451765
"29",0.05,10,5.12710963760241,2,0.243133682394259,7.03839324710701
"30",0.1,10,10.5170918075648,8,3.51715625181628,15.1557635864421
"31",-0.1,11,-9.51625819640405,0,0,3.62166926451765
"32",-0.05,11,-4.8770575499286,1,0.0253146032977436,5.44593853920806
"33",0,11,0,1,0.0253146032977436,5.44593853920806
"34",0.05,11,5.12710963760241,2,0.243133682394259,7.03839324710701
"35",0.1,11,10.5170918075648,8,3.51715625181628,15.1557635864421
"36",-0.1,12,-9.51625819640405,0,0,3.62166926451765
"37",-0.05,12,-4.8770575499286,0,0,3.62166926451765
"38",0,12,0,0,0,3.62166926451765
"39",0.05,12,5.12710963760241,0,0,3.62166926451765
"40",0.1,12,10.5170918075648,8,3.51715625181628,15.1557635864421
"41",-0.1,13,-9.51625819640405,3,0.62299715383064,8.517605297428
"42",-0.05,13,-4.8770575499286,0,0,3.62166926451765
"43",0,13,0,1,0.0253146032977436,5.44593853920806
"44",0.05,13,5.12710963760241,3,0.62299715383064,8.517605297428
"45",0.1,13,10.5170918075648,9,4.19835956283923,16.3982255029635
"46",-0.1,14,-9.51625819640405,0,0,3.62166926451765
"47",-0.05,14,-4.8770575499286,0,0,3.62166926451765
"48",0,14,0,1,0.0253146032977436,5.44593853920806
"49",0.05,14,5.12710963760241,4,1.10044939861882,9.92571567126599
"50",0.1,14,10.5170918075648,13,7.10730461854295,21.204067708745
"51",-0.1,15,-9.51625819640405,0,0,3.62166926451765
"52",-0.05,15,-4.8770575499286,1,0.0253146032977436,5.44593853920806
"53",0,15,0,3,0.62299715383064,8.517605297428
"54",0.05,15,5.12710963760241,4,1.10044939861882,9.92571567126599
"55",0.1,15,10.5170918075648,25,16.8779738099342,34.6552495758808
"56",-0.1,16,-9.51625819640405,2,0.243133682394259,7.03839324710701
"57",-0.05,16,-4.8770575499286,0,0,3.62166926451765
"58",0,16,0,0,0,3.62166926451765
"59",0.05,16,5.12710963760241,9,4.19835956283923,16.3982255029635
"60",0.1,16,10.5170918075648,30,21.2406420489537,39.9814676179804
"61",-0.1,17,-9.51625819640405,3,0.62299715383064,8.517605297428
"62",-0.05,17,-4.8770575499286,2,0.243133682394259,7.03839324710701
"63",0,17,0,2,0.243133682394259,7.03839324710701
"64",0.05,17,5.12710963760241,7,2.86052889074387,13.8919728455857
"65",0.1,17,10.5170918075648,36,26.6408422733235,46.2121893327423
"66",-0.1,18,-9.51625819640405,1,0.0253146032977436,5.44593853920806
"67",-0.05,18,-4.8770575499286,1,0.0253146032977436,5.44593853920806
"68",0,18,0,4,1.10044939861882,9.92571567126599
"69",0.05,18,5.12710963760241,12,6.35689025611593,20.0235683619969
"70",0.1,18,10.5170918075648,40,30.3294768702878,50.2790849577665
"71",-0.1,19,-9.51625819640405,0,0,3.62166926451765
"72",-0.05,19,-4.8770575499286,1,0.0253146032977436,5.44593853920806
"73",0,19,0,1,0.0253146032977436,5.44593853920806
"74",0.05,19,5.12710963760241,13,7.10730461854295,21.204067708745
"75",0.1,19,10.5170918075648,53,42.7581484890045,63.0594835805606
"76",-0.1,20,-9.51625819640405,1,0.0253146032977436,5.44593853920806
"77",-0.05,20,-4.8770575499286,2,0.243133682394259,7.03839324710701
"78",0,20,0,2,0.243133682394259,7.03839324710701
"79",0.05,20,5.12710963760241,14,7.87054049269658,22.3727981370568
"80",0.1,20,10.5170918075648,68,57.9233138368377,76.9780083238423
