"","effect","years","perc_change","power","lower","upper"
"1",-0.1,5,-9.51625819640405,2,0.243133682394259,7.03839324710701
"2",-0.05,5,-4.8770575499286,2,0.243133682394259,7.03839324710701
"3",0,5,0,2,0.243133682394259,7.03839324710701
"4",0.05,5,5.12710963760241,2,0.243133682394259,7.03839324710701
"5",0.1,5,10.5170918075648,2,0.243133682394259,7.03839324710701
"6",-0.1,6,-9.51625819640405,0,0,3.62166926451765
"7",-0.05,6,-4.8770575499286,1,0.0253146032977436,5.44593853920806
"8",0,6,0,0,0,3.62166926451765
"9",0.05,6,5.12710963760241,4,1.10044939861882,9.92571567126599
"10",0.1,6,10.5170918075648,1,0.0253146032977436,5.44593853920806
"11",-0.1,7,-9.51625819640405,0,0,3.62166926451765
"12",-0.05,7,-4.8770575499286,0,0,3.62166926451765
"13",0,7,0,0,0,3.62166926451765
"14",0.05,7,5.12710963760241,2,0.243133682394259,7.03839324710701
"15",0.1,7,10.5170918075648,6,2.23348860713164,12.6029934580823
"16",-0.1,8,-9.51625819640405,1,0.0253146032977436,5.44593853920806
"17",-0.05,8,-4.8770575499286,1,0.0253146032977436,5.44593853920806
"18",0,8,0,1,0.0253146032977436,5.44593853920806
"19",0.05,8,5.12710963760241,1,0.0253146032977436,5.44593853920806
"20",0.1,8,10.5170918075648,6,2.23348860713164,12.6029934580823
"21",-0.1,9,-9.51625819640405,1,0.0253146032977436,5.44593853920806
"22",-0.05,9,-4.8770575499286,0,0,3.62166926451765
"23",0,9,0,2,0.243133682394259,7.03839324710701
"24",0.05,9,5.12710963760241,7,2.86052889074387,13.8919728455857
"25",0.1,9,10.5170918075648,7,2.86052889074387,13.8919728455857
"26",-0.1,10,-9.51625819640405,1,0.0253146032977436,5.44593853920806
"27",-0.05,10,-4.8770575499286,2,0.243133682394259,7.03839324710701
"28",0,10,0,0,0,3.62166926451765
"29",0.05,10,5.12710963760241,8,3.51715625181628,15.1557635864421
"30",0.1,10,10.5170918075648,8,3.51715625181628,15.1557635864421
"31",-0.1,11,-9.51625819640405,1,0.0253146032977436,5.44593853920806
"32",-0.05,11,-4.8770575499286,3,0.62299715383064,8.517605297428
"33",0,11,0,2,0.243133682394259,7.03839324710701
"34",0.05,11,5.12710963760241,4,1.10044939861882,9.92571567126599
"35",0.1,11,10.5170918075648,12,6.35689025611593,20.0235683619969
"36",-0.1,12,-9.51625819640405,3,0.62299715383064,8.517605297428
"37",-0.05,12,-4.8770575499286,2,0.243133682394259,7.03839324710701
"38",0,12,0,1,0.0253146032977436,5.44593853920806
"39",0.05,12,5.12710963760241,8,3.51715625181628,15.1557635864421
"40",0.1,12,10.5170918075648,17,10.2264910035528,25.8175410632159
"41",-0.1,13,-9.51625819640405,1,0.0253146032977436,5.44593853920806
"42",-0.05,13,-4.8770575499286,2,0.243133682394259,7.03839324710701
"43",0,13,0,2,0.243133682394259,7.03839324710701
"44",0.05,13,5.12710963760241,12,6.35689025611593,20.0235683619969
"45",0.1,13,10.5170918075648,25,16.8779738099342,34.6552495758808
"46",-0.1,14,-9.51625819640405,0,0,3.62166926451765
"47",-0.05,14,-4.8770575499286,5,1.64318791820521,11.2834911105463
"48",0,14,0,0,0,3.62166926451765
"49",0.05,14,5.12710963760241,10,4.90046892214859,17.6222597740023
"50",0.1,14,10.5170918075648,35,25.7293778531451,45.184936182397
"51",-0.1,15,-9.51625819640405,4,1.10044939861882,9.92571567126599
"52",-0.05,15,-4.8770575499286,3,0.62299715383064,8.517605297428
"53",0,15,0,3,0.62299715383064,8.517605297428
"54",0.05,15,5.12710963760241,15,8.64543856416485,23.5307500148955
"55",0.1,15,10.5170918075648,33,23.9198534622602,43.1172750777563
"56",-0.1,16,-9.51625819640405,3,0.62299715383064,8.517605297428
"57",-0.05,16,-4.8770575499286,2,0.243133682394259,7.03839324710701
"58",0,16,0,3,0.62299715383064,8.517605297428
"59",0.05,16,5.12710963760241,12,6.35689025611593,20.0235683619969
"60",0.1,16,10.5170918075648,46,35.9843352979412,56.2588420133529
"61",-0.1,17,-9.51625819640405,3,0.62299715383064,8.517605297428
"62",-0.05,17,-4.8770575499286,7,2.86052889074387,13.8919728455857
"63",0,17,0,2,0.243133682394259,7.03839324710701
"64",0.05,17,5.12710963760241,12,6.35689025611593,20.0235683619969
"65",0.1,17,10.5170918075648,50,39.8321129503301,60.1678870496699
"66",-0.1,18,-9.51625819640405,5,1.64318791820521,11.2834911105463
"67",-0.05,18,-4.8770575499286,4,1.10044939861882,9.92571567126599
"68",0,18,0,4,1.10044939861882,9.92571567126599
"69",0.05,18,5.12710963760241,10,4.90046892214859,17.6222597740023
"70",0.1,18,10.5170918075648,73,63.1983727091025,81.3933577709259
"71",-0.1,19,-9.51625819640405,6,2.23348860713164,12.6029934580823
"72",-0.05,19,-4.8770575499286,5,1.64318791820521,11.2834911105463
"73",0,19,0,3,0.62299715383064,8.517605297428
"74",0.05,19,5.12710963760241,21,13.4943695705329,30.2915379350541
"75",0.1,19,10.5170918075648,79,69.7084620649459,86.5056304294671
"76",-0.1,20,-9.51625819640405,8,3.51715625181628,15.1557635864421
"77",-0.05,20,-4.8770575499286,7,2.86052889074387,13.8919728455857
"78",0,20,0,4,1.10044939861882,9.92571567126599
"79",0.05,20,5.12710963760241,22,14.3303576749815,31.3919653786318
"80",0.1,20,10.5170918075648,86,77.6272018629432,92.1294595073034
